"画像","商品名","商品ハイライト","売れ筋ランキング: 90 日平均","売れ筋ランキング: 365 日平均","売れ筋ランキング: 90日間の下落 %","売れ筋ランキング: 過去30日間の減少","売れ筋ランキング: 過去90日間の減少","売れ筋ランキング: 過去180日間の減少","売れ筋ランキング: 過去365日間の減少","月間売上トレンド: 先月の購入","レビュー: 評価","レビュー: 評価件数","Buy Box: 30 日平均","Buy Box: 90 日平均","Buy Box: 90日間の下落 %","Buy Box: Buy Box セラー","Buy Box: FBAです","Amazon: 現在価格","Amazon: 90 日平均","Amazon: 365 日平均","Amazon: 90日間の下落 %","Amazon: 在庫","Amazon: 90日間在庫切れ","Amazon: 在庫切れカウント 30 日間","Amazon: 在庫切れカウント 90 日間","新品: 90 日平均","新品: 365 日平均","新品: 90日間の下落 %","新しい、第三者FBA: 90 日平均","新しい、第三者FBA: 365 日平均","新しい、第三者FBA: 90日間の下落 %","最安の FBA セラー","新品 第三者 FBM: 90 日平均","新品 第三者 FBM: 365 日平均","新品 第三者 FBM: 90日間の下落 %","最安の FBM セラー","参考価格: 90 日平均","参考価格: 365 日平均","参考価格: 90日間の下落 %","新品アイテム数: 90 日平均","新品アイテム数: 365 日平均","新品アイテム数: 90日間の下落 %","URL: Amazon","URL: Keepa","カテゴリ: ルート","カテゴリ: サブ","カテゴリ: ツリー","ASIN","商品コード: EAN","製造者","ブランド","単位の詳細: 単位の価値","アイテム数","発売日","パッケージ: 長さ (cm)","パッケージ: 幅 (cm)","パッケージ: 高さ (cm)","パッケージ: 重さ (g)","パッケージ: 数量","商品: 長さ (cm)","商品: 幅 (cm)","商品: 高さ (cm)","商品: 重さ (g)","Buy Box: 定期おトク便","ワンタイムクーポン: 定期おトク便 %","ビジネス割引: パーセンテージ","Buy Box: % Amazon 30 日","Buy Box: % Amazon 90 日","Buy Box: % Amazon 180 日","Buy Box: % Amazon 365 日","Buy Box: % トップセラー 30 日","Buy Box: % トップセラー 90 日","Buy Box: % トップセラー 180 日","Buy Box: % トップセラー 365 日","Buy Box: 勝者数 30 日","Buy Box: 勝者数 90 日","Buy Box: 勝者数 180 日","Buy Box: 勝者数 365 日","Buy Box: 標準偏差 30 日","Buy Box: 標準偏差 90 日","Buy Box: 標準偏差 365 日","Buy Box: 変動性 30 日","Buy Box: 変動性 90 日","Buy Box: 変動性 365 日"
"https://m.media-amazon.com/images/I/81O7c0IvXhL.jpg;https://m.media-amazon.com/images/I/61EKhOMyRBL.jpg;https://m.media-amazon.com/images/I/81zJSyZqk6L.jpg","五木食品 ざるラーメン 和風しょうゆ 280g×4袋","","180842","189402","38 %","3","9","12","30","","4.5","28","1,987","1,967","-1 %","SanLana Groceries (81%) / A3IKGNQJW3JYQ5","no","","","","","","100 %","1","1","1,959","1,771","-1 %","","1,452","","-","1,959","1,810","-1 %","SanLana Groceries (81%) / A3IKGNQJW3JYQ5; T-Base WebShop (97%) / A3RB5538DY8DW7; ジャパネットKN【適格請求書発行事業者】 (86%) / A3IRAE6MWRQR5Y","1,068","1,073","0 %","3","2","0 %","https://www.amazon.co.jp/dp/B00X36I7JY","https://keepa.com/#!product/5-B00X36I7JY","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B00X36I7JY","4901726013168","五木食品","五木食品","4","4","","32.2","12.7","10.7","1236","4","","","","1120","no","","","0 %","0 %","0 %","0 %","93 %","67 %","51 %","16 %","2","3","4","8","10","66","348","8","8","63"
"https://m.media-amazon.com/images/I/61ilAyokyUL.jpg","五木食品 くまモンの熊本ラーメン 176g×4個","","180965","145056","-10 %","2","6","21","49","","4.4","27","1,108","1,103","0 %","ジャパネットKN【適格請求書発行事業者】 (86%) / A3IRAE6MWRQR5Y","no","","","","","","100 %","1","1","1,102","994","0 %","","","","-","1,102","1,096","","-","","","","4","4","25 %","https://www.amazon.co.jp/dp/B07KK8NX2F","https://keepa.com/#!product/5-B07KK8NX2F","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B07KK8NX2F","4901726012116","","五木食品","1","4","","30.5","22.5","2.8","840","4","22.5","30.5","2.5","","no","","","0 %","0 %","0 %","0 %","62 %","87 %","73 %","60 %","2","2","3","3","10","7","19","8","8","8"
"https://m.media-amazon.com/images/I/71PIsSt71bL.jpg;https://m.media-amazon.com/images/I/71JzipqBYDL.jpg;https://m.media-amazon.com/images/I/71JL0t+MxHL.jpg;https://m.media-amazon.com/images/I/71iG3oSm9XL.jpg;https://m.media-amazon.com/images/I/71FWcy+6YuL.jpg","五木食品 タカモリ1食スパゲティ食ベ比ベセット(4種×各2個 計8個)(濃厚ナポリタン/和風たらこ/和風ペペロン/アラビアータ)(電子レンジ調理)","","183973","180962","-77 %","2","8","8","8","","","","1,242","1,202","-3 %","Amazon","yes","1,242","1,202","1,217","-3 %","","0 %","0","0","1,202","1,217","-3 %","","","","-","","","","-","1,150","1,150","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B0GMF644H6","https://keepa.com/#!product/5-B0GMF644H6","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B0GMF644H6","2602090000069","五木食品","五木食品","8","8","2026-03-02","26.3","22","17","1640","","","","","","no","","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","-","92","49","4","64","38"
"https://m.media-amazon.com/images/I/71zcQkst+NL.jpg;https://m.media-amazon.com/images/I/61jchbP6PfL.jpg;https://m.media-amazon.com/images/I/61L17kBvoML.jpg;https://m.media-amazon.com/images/I/51moZf2u72L.jpg","五木食品 おいしいざる茶そば 160g×10個","","187881","183802","-25 %","1","6","6","25","","3.6","11","2,430","2,296","","-","no","","2,052","1,981","","","94 %","1","2","2,296","2,163","","","2,206","","-","2,296","2,296","","-","1,990","2,020","0 %","1","1","","https://www.amazon.co.jp/dp/B07S1N716C","https://keepa.com/#!product/5-B07S1N716C","食品・飲料・お酒","麺類・パスタ","食品・飲料・お酒 › 麺類・パスタ","B07S1N716C","4901726014615","五木食品","五木食品","10","10","","23.5","18","5.5","1690","10","7","0.8","25","170","no","","","0 %","0 %","0 %","17 %","34 %","76 %","76 %","17 %","1","1","1","4","-","126","202","7","7","6"
"https://m.media-amazon.com/images/I/71nxMwU3CTL.jpg;https://m.media-amazon.com/images/I/61M35vBa71L.jpg;https://m.media-amazon.com/images/I/616ehErwS4L.jpg;https://m.media-amazon.com/images/I/51oSio0EfHL.jpg;https://m.media-amazon.com/images/I/51fytOGlCsL.jpg","五木食品 スタミナにんにくラーメン 120g ×10個 (インスタント袋麺)(常温保存商品)","","189533","154204","-4 %","0","0","0","51","","4.4","21","","","","-","no","","","1,841","","","100 %","1","1","","1,756","","","1,862","","-","","1,728","","-","1,860","1,860","0 %","","3","","https://www.amazon.co.jp/dp/B0CDLHWG74","https://keepa.com/#!product/5-B0CDLHWG74","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B0CDLHWG74","2308030000013","五木食品","五木食品","10","10","2023-09-15","23.6","17.6","5.8","1310","10","20","20","10","120","no","","","0 %","0 %","0 %","2 %","0 %","0 %","0 %","7 %","0","0","0","3","-","-","53","5","5","5"
"https://m.media-amazon.com/images/I/71HS0XNZvSL.jpg;https://m.media-amazon.com/images/I/61gPyMqagJL.jpg;https://m.media-amazon.com/images/I/61ou2fJny2L.jpg;https://m.media-amazon.com/images/I/6165gN0iC7L.jpg","五木食品 五木そば 250g×5個","","189677","176387","55 %","4","7","13","38","","3.5","8","1,459","1,471","-1 %","Amazon","yes","1,491","1,471","1,480","-1 %","1000","8 %","1","1","1,537","1,492","3 %","","1,501","","-","2,240","2,240","0 %","ちむぐくる（リサイクル段ボール利用で安価販売） (79%) / A2D9USOWENKI27","1,390","1,426","0 %","2","2","0 %","https://www.amazon.co.jp/dp/B00L4RUVOS","https://keepa.com/#!product/5-B00L4RUVOS","食品・飲料・お酒","麺類・パスタ","食品・飲料・お酒 › 麺類・パスタ","B00L4RUVOS","4901726002346","五木食品","五木食品","5","5","","24.9","21.6","3.8","1293","5","","","","250","no","","","77 %","92 %","96 %","95 %","77 %","92 %","96 %","95 %","1","1","1","2","45","25","140","36","32","22"
"https://m.media-amazon.com/images/I/81CZgPoZ9yL.jpg;https://m.media-amazon.com/images/I/81yZUmod4bL.jpg;https://m.media-amazon.com/images/I/91vlAkkzCDL.jpg;https://m.media-amazon.com/images/I/912mQw-HZsL.jpg;https://m.media-amazon.com/images/I/81bbUQlZ4RL.jpg;https://m.media-amazon.com/images/I/81rn4lswILL.jpg","五木食品 タカモリ1食スパゲティ食べ比べセット(4種×各3個 計12個)(濃厚ナポリタン/和風たらこ/和風ペペロン/バジル)(電子レンジ調理)","","191363","114987","-1 %","0","0","14","86","","3.8","12","","","","-","no","","","1,489","","","100 %","2","2","","1,482","","","1,233","","-","","","","-","1,400","1,417","0 %","","1","","https://www.amazon.co.jp/dp/B0DGPFB56P","https://keepa.com/#!product/5-B0DGPFB56P","食品・飲料・お酒","パスタ","食品・飲料・お酒 › 麺類・パスタ › パスタ","B0DGPFB56P","2409100000046","五木食品","五木食品","1","1","2024-09-10","26.4","21.6","16.9","2310","","","","","","no","","","0 %","0 %","17 %","59 %","0 %","0 %","17 %","59 %","0","0","1","1","-","-","78","5","5","57"
"https://m.media-amazon.com/images/I/71wUg34RoaL.jpg;https://m.media-amazon.com/images/I/81L0aAfNYyL.jpg;https://m.media-amazon.com/images/I/71MoGtQRBLL.jpg;https://m.media-amazon.com/images/I/61g+WOjXmtL.jpg;https://m.media-amazon.com/images/I/61ntErhA3DL.jpg","五木食品 かに味噌ラーメン 114g×10個","","192069","113156","-9 %","0","1","24","112","","4.1","10","","1,948","","-","no","","1,948","1,842","","","93 %","1","1","1,948","1,836","","","1,697","","-","","","","-","1,860","1,860","0 %","1","1","","https://www.amazon.co.jp/dp/B0DF7MKQ4H","https://keepa.com/#!product/5-B0DF7MKQ4H","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B0DF7MKQ4H","2408260000026","五木食品","五木食品","10","10","2024-08-19","25.7","17.4","5","1230","","","","","114","no","","","0 %","8 %","42 %","71 %","0 %","8 %","42 %","71 %","0","1","2","2","-","-","95","5","5","59"
"https://m.media-amazon.com/images/I/519HK+NO8lL.jpg;https://m.media-amazon.com/images/I/61E5OKLIKfL.jpg;https://m.media-amazon.com/images/I/510GOgwooPL.jpg;https://m.media-amazon.com/images/I/61IF4d+XTqL.jpg","五木食品 田舎うどん 200g ×20個","","192219","227041","-26 %","2","7","15","24","","4.1","10","4,205","4,167","-10 %","Amazon","yes","4,579","4,167","4,189","-10 %","1000","0 %","0","0","4,167","4,188","-10 %","","4,424","","-","","","","-","4,240","4,240","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B07X1S5JPL","https://keepa.com/#!product/5-B07X1S5JPL","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B07X1S5JPL","4901726041055","五木食品","五木食品","20","20","","34.6","25.4","7.6","4480","1","","","","200","yes","","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","129","92","119","4","4","7"
"https://m.media-amazon.com/images/I/81WeCodbA7L.jpg;https://m.media-amazon.com/images/I/716DoUur6RL.jpg;https://m.media-amazon.com/images/I/71iedpfnagL.jpg","五木食品 おいしい冷し中華(つゆ付乾めん)2種×各5個セット(セット商品)(常温保存商品)","","192945","162113","-4 %","0","0","1","17","","4.4","33","","","","-","no","","","2,149","","","100 %","1","1","","2,149","","","2,149","","-","","","","-","1,990","1,990","0 %","","1","","https://www.amazon.co.jp/dp/B09V4TFLNS","https://keepa.com/#!product/5-B09V4TFLNS","食品・飲料・お酒","冷麺","食品・飲料・お酒 › 麺類・パスタ › 冷麺","B09V4TFLNS","2202280000093","五木食品","五木食品","890","10","2022-03-10","25.9","22","17.1","2520","1031","","","","2520","no","","","0 %","0 %","1 %","17 %","0 %","0 %","1 %","17 %","0","0","1","1","-","-","1","5","5","5"
"https://m.media-amazon.com/images/I/81dDG5u7onL.jpg;https://m.media-amazon.com/images/I/81vRvjxy5ZL.jpg","五木食品 鍋焼えび風味あげ玉入うどん 213g×9個(常温保存商品)(生タイプ即席麵)","","194442","152936","-19 %","0","0","5","28","","3.2","17","","","","-","no","","","2,038","","","100 %","1","1","","2,080","","","","","-","","2,387","","-","1,917","1,922","0 %","","1","","https://www.amazon.co.jp/dp/B0B9GCXN78?psc=1","https://keepa.com/#!product/5-B0B9GCXN78","食品・飲料・お酒","うどん","食品・飲料・お酒 › 麺類・パスタ › うどん","B0B9GCXN78","2207280000203","五木食品","五木食品","9","9","2022-09-01","45.4","32.1","18.5","2590","9","","","","213","no","","","0 %","0 %","31 %","30 %","0 %","0 %","31 %","30 %","0","0","1","2","-","-","130","5","5","9"
"https://m.media-amazon.com/images/I/61tnFV+nXjL.jpg;https://m.media-amazon.com/images/I/61zu-17fK9L.jpg;https://m.media-amazon.com/images/I/51Ucep6nkRL.jpg;https://m.media-amazon.com/images/I/51hxHv4aHuL.jpg","五木食品 おいしいざるそば 180g×10個 （常温保存）","","195901","225091","-4 %","2","7","10","10","","","","1,902","1,917","2 %","Amazon","yes","1,878","1,917","1,940","2 %","1000","0 %","0","0","1,917","1,940","2 %","","","","-","","","","-","1,990","1,990","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B0GLNHCL9J","https://keepa.com/#!product/5-B0GLNHCL9J","食品・飲料・お酒","そば","食品・飲料・お酒 › 麺類・パスタ › そば","B0GLNHCL9J","2601270000110","五木食品","五木食品","10","10","2026-03-02","23.1","17.7","6.6","1880","","","","","","no","","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","15","22","25","4","4","3"
"https://m.media-amazon.com/images/I/3130J5MBtjL.jpg","五木食品 アベックラーメン 175g×20個入","","197512","190525","32 %","1","7","17","33","","3.8","16","3,780","3,780","0 %","プレミアコンタクト_インボイス対応 (59%) / A1R6WV6NFQNZUO","no","","","","","","100 %","1","1","3,780","3,796","0 %","","3,780","","-","3,780","3,796","0 %","プレミアコンタクト_インボイス対応 (59%) / A1R6WV6NFQNZUO","0","0","0 %","11","9","82 %","https://www.amazon.co.jp/dp/B00KFVORKS","https://keepa.com/#!product/5-B00KFVORKS","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B00KFVORKS","4901726003053","五木食品","五木食品","20","20","","30.5","22","9.7","3970","20","20","20","20","","no","","","0 %","0 %","0 %","0 %","42 %","40 %","34 %","39 %","4","6","9","10","-","-","67","8","8","42"
"https://m.media-amazon.com/images/I/71ea34Rng9L.jpg;https://m.media-amazon.com/images/I/71Ibl8zW2ZL.jpg;https://m.media-amazon.com/images/I/71ckRZJkvTL.jpg;https://m.media-amazon.com/images/I/71H3zbnf7aL.jpg","五木食品 タカモリあごだしうどん/お蕎麦屋さんのカレーうどん/阿蘇のだんご汁(3種×各4個)(セット商品)(常温保存)","","197665","175083","-2 %","1","2","9","22","","4.1","8","1,852","2,014","-4 %","Amazon","yes","2,104","2,016","2,063","-4 %","1000","0 %","0","0","2,014","2,062","-4 %","1,321","2,094","","-","","","","-","1,948","1,950","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B0CY2139R6","https://keepa.com/#!product/5-B0CY2139R6","食品・飲料・お酒","うどん","食品・飲料・お酒 › 麺類・パスタ › うどん","B0CY2139R6","2404020000060","五木食品","五木食品","1","1","2024-03-28","26.1","21.9","16.8","2490","","","","","178","no","","","99 %","100 %","100 %","77 %","99 %","100 %","100 %","77 %","2","2","2","2","204","167","107","57","54","39"
"https://m.media-amazon.com/images/I/712syoBfAXL.jpg;https://m.media-amazon.com/images/I/71DfrcR+OqL.jpg;https://m.media-amazon.com/images/I/61VjPdqSGJL.jpg;https://m.media-amazon.com/images/I/51Z1IJrbAOL.jpg;https://m.media-amazon.com/images/I/510Kk-wCxbL.jpg","五木食品 中華中太麵 240g(3人前)×5袋","","201292","178204","-4 %","0","0","0","3","","3.8","14","","","","-","no","","","","","","100 %","1","1","","","","","","","-","","","","-","1,075","1,075","0 %","","","","https://www.amazon.co.jp/dp/B0C7C64DVL","https://keepa.com/#!product/5-B0C7C64DVL","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B0C7C64DVL","2306070000017","五木食品","五木食品","5","5","2023-06-01","34.7","21.9","4.2","1260","5","","","","1200","no","","","0 %","0 %","0 %","0 %","0 %","0 %","0 %","0 %","0","0","0","0","-","-","-","5","5","5"
"https://m.media-amazon.com/images/I/71fKQK5Ed8L.jpg;https://m.media-amazon.com/images/I/71P9U0GGXVL.jpg;https://m.media-amazon.com/images/I/619xb8uUajL.jpg;https://m.media-amazon.com/images/I/61PkCX-YtDL.jpg","五木食品 レンジでもちもち汁なし担々風うどん 226g 10個 (電子レンジ調理可能) (常温保存商品)","","206426","159325","57 %","1","6","17","47","","3.9","4","1,736","1,708","-2 %","Amazon","yes","1,741","1,708","1,740","-2 %","","0 %","0","0","1,708","1,743","-2 %","","1,822","","-","","1,970","","-","1,760","1,822","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B0F2DRDVZG","https://keepa.com/#!product/5-B0F2DRDVZG","食品・飲料・お酒","うどん","食品・飲料・お酒 › 麺類・パスタ › うどん","B0F2DRDVZG","2503240000062","五木食品","五木食品","10","10","2025-03-03","26.7","26.3","7.5","2420","","","","","","yes","","","100 %","100 %","100 %","96 %","100 %","100 %","100 %","96 %","1","1","1","2","7","52","86","4","9","15"
"https://m.media-amazon.com/images/I/81mZ+VfNFeL.jpg;https://m.media-amazon.com/images/I/81rHccspxVL.jpg;https://m.media-amazon.com/images/I/715Mb6L497L.jpg;https://m.media-amazon.com/images/I/71Y9MhWgtvL.jpg;https://m.media-amazon.com/images/I/71BbuxTEWIL.jpg;https://m.media-amazon.com/images/I/71p5eXB5M-L.jpg;https://m.media-amazon.com/images/I/71pVwco-TYL.jpg","五木食品 1食棒状即席めん 濃厚系フレーバー食べ比べセット(5種×各2個 計10個)(熊本もっこす/えび味噌/濃厚とまと/スタミナにんにく/鶏白湯)(セット商品)(常温保存)","","206621","181783","-3 %","0","0","0","11","","3.8","12","","","","-","no","","","1,710","","","100 %","1","1","","1,710","","","1,710","","-","","","","-","1,583","1,583","0 %","","1","","https://www.amazon.co.jp/dp/B0CDWP6ZYM","https://keepa.com/#!product/5-B0CDWP6ZYM","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B0CDWP6ZYM","","五木食品","五木食品","1","1","2023-09-15","26.2","21.5","16.6","1520","0","","","","","no","","","0 %","0 %","0 %","6 %","0 %","0 %","0 %","6 %","0","0","0","1","-","-","-","5","5","5"
"https://m.media-amazon.com/images/I/61Mgu9DqqZL.jpg;https://m.media-amazon.com/images/I/61qqeF3uNuL.jpg;https://m.media-amazon.com/images/I/611Uvn5HGKL.jpg;https://m.media-amazon.com/images/I/61-7kNiCzxL.jpg;https://m.media-amazon.com/images/I/61jdzPml2wL.jpg;https://m.media-amazon.com/images/I/6111G91WLXL.jpg","五木食品 ナポリ風スパゲティ 200g×30個(電子レンジ調理可能)(常温保存商品)","","209106","156159","48 %","3","4","15","64","","4","8","3,849","3,867","-33 %","Amazon","yes","5,128","4,035","4,129","-27 %","1000","0 %","0","0","3,793","3,933","-35 %","2,661","2,661","","-","3,800","4,108","-105 %","輸入代行AIRPLANE（おまとめ購入の案内は出品者情報より） (93%) / A2WVM6NAKHYW9H","4,800","4,800","0 %","7","6","71 %","https://www.amazon.co.jp/dp/B09MZ5Z52T","https://keepa.com/#!product/5-B09MZ5Z52T","食品・飲料・お酒","パスタ","食品・飲料・お酒 › 麺類・パスタ › パスタ","B09MZ5Z52T","4901726008133","五木食品","五木食品","30","30","2021-12-03","41.6","25.5","13","6690","30","","","","200","yes","","","25 %","42 %","30 %","31 %","42 %","42 %","35 %","31 %","6","7","8","8","149","126","317","59","56","32"
"https://m.media-amazon.com/images/I/61FnB-xcUjL.jpg;https://m.media-amazon.com/images/I/615VhRxpZkL.jpg;https://m.media-amazon.com/images/I/51Y6E7a4GwL.jpg;https://m.media-amazon.com/images/I/51rbRm3TpML.jpg","五木食品 雪絹の糸 300g×5個 （乾そうめん）(常温保存商品)","","210246","215601","27 %","4","8","9","9","","","","1,390","1,382","1 %","Amazon","yes","1,366","1,382","1,381","1 %","1000","0 %","0","0","1,382","1,381","1 %","","","","-","","","","-","1,300","1,300","0 %","1","1","0 %","https://www.amazon.co.jp/dp/B0GLNHDHXV","https://keepa.com/#!product/5-B0GLNHDHXV","食品・飲料・お酒","そうめん・ひやむぎ","食品・飲料・お酒 › 麺類・パスタ › そうめん・ひやむぎ","B0GLNHDHXV","","五木食品","五木食品","5","5","2026-03-02","22.8","11.5","9.1","1560","","","","","","no","","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","17","33","30","4","4","4"
"https://m.media-amazon.com/images/I/81Nljwx5qPL.jpg","鍋焼 えび天うどん 220g×18個","","210402","171722","-10 %","0","2","2","33","","4.3","92","3,580","3,577","","-","no","","","","","","100 %","1","1","3,624","3,456","-6 %","","","","-","3,624","3,477","","-","3,331","3,441","0 %","9","8","78 %","https://www.amazon.co.jp/dp/B00318CB64","https://keepa.com/#!product/5-B00318CB64","食品・飲料・お酒","うどん","食品・飲料・お酒 › 麺類・パスタ › うどん","B00318CB64","4901726006436, 4901726013342","五木食品","五木食品","18","18","","56","37.2","13.8","5198","18","","","","3960","no","","","0 %","0 %","0 %","0 %","13 %","9 %","19 %","10 %","1","2","2","6","-","1","141","6","6","19"
"https://m.media-amazon.com/images/I/41EM9K+eeAL.jpg","五木食品 業務用 中華麺 500g×20個入","","211248","475400","13 %","3","9","10","13","","4.7","3","7,480","7,497","0 %","keyroom (85%) / A256FVBM6Q5W9F","no","","","","","","100 %","1","1","7,497","7,655","0 %","","","","-","7,497","7,679","0 %","keyroom (85%) / A256FVBM6Q5W9F","","","","3","4","67 %","https://www.amazon.co.jp/dp/B08YD4TLG9","https://keepa.com/#!product/5-B08YD4TLG9","食品・飲料・お酒","麺類・パスタ","食品・飲料・お酒 › 麺類・パスタ","B08YD4TLG9","4901726002438","五木食品","五木食品","20","20","","","","","","20","","","","500","no","","","0 %","0 %","0 %","0 %","100 %","94 %","89 %","73 %","1","2","4","4","-","136","277","8","8","13"
"https://m.media-amazon.com/images/I/518JrDRbgkL.jpg","五木食品 熊本もっこすラーメン 123g×20個入","","212503","199479","-31 %","1","7","12","27","","4.1","6","3,033","2,996","-1 %","ワールドファクトリー (89%) / A2WGUAQ33DDVJ3","no","","","","","","100 %","1","1","2,996","2,984","-1 %","","","","-","2,996","2,985","","-","","","","9","9","67 %","https://www.amazon.co.jp/dp/B07NS4GSKN","https://keepa.com/#!product/5-B07NS4GSKN","食品・飲料・お酒","ラーメン","食品・飲料・お酒 › 麺類・パスタ › ラーメン","B07NS4GSKN","4901726003176","五木食品","五木食品","20","20","","","","","","20","","","","123","no","","","0 %","0 %","0 %","0 %","28 %","66 %","83 %","76 %","6","7","7","7","56","44","36","8","8","8"
